2009-05-01 00:01:20,483	INFO 	Found module 'Anton Paar MLA DCB', Hardware Version '2.000.000', Firmware Version '2.003.022', Device Serial '20904906', PCB Serial '81879007'
2009-05-01 00:01:20,528	INFO 	Found module 'DMA_Density', Hardware Version '2.000.000', Firmware Version '2.005.006', Device Serial '81879007', PCB Serial '20904906'
2009-05-01 00:02:00,431	INFO 	User changed, new user is 'Administrator'
2009-05-01 00:24:47,773	INFO 	User entered screen: 'Menu'
2009-05-01 00:24:57,333	INFO 	User entered screen: 'Service'
2009-05-01 00:25:01,808	INFO 	User entered screen: 'Full System Backup'
2015-11-27 07:41:19,460	INFO 	--------------------------------------------------------------------------------
2015-11-27 07:41:19,492	INFO 	Starting MLA Application
2015-11-27 07:41:19,495	INFO 	--------------------------------------------------------------------------------
2015-11-27 07:41:20,202	INFO 	Starting software... Version: 2.70.62613.122
2015-11-27 07:42:06,984	INFO 	Found module 'Anton Paar MLA DCB', Hardware Version '2.000.000', Firmware Version '2.003.022', Device Serial '20904906', PCB Serial '81879007'
2015-11-27 07:42:07,030	INFO 	Found module 'DMA_Density', Hardware Version '2.000.000', Firmware Version '2.005.006', Device Serial '81879007', PCB Serial '20904906'
2015-11-27 07:42:46,813	INFO 	User changed, new user is 'Administrator'
2015-11-27 07:44:55,164	INFO 	User entered page: 'Select Method'
2015-11-27 07:45:06,472	INFO 	User entered screen: 'Menu'
2015-11-27 07:45:08,283	INFO 	User entered screen: 'Service'
2015-11-27 07:45:11,419	INFO 	User entered page: 'System Information'
2015-11-27 07:45:17,952	INFO 	User entered screen: 'Menu'
2015-11-27 07:45:19,333	INFO 	User entered screen: 'Service'
2015-11-27 07:45:39,184	INFO 	User changed, new user is 'Service'
2015-11-27 07:45:41,546	INFO 	User entered screen: 'Menu'
2015-11-27 07:45:43,064	INFO 	User entered screen: 'Service'
2015-11-27 07:45:47,623	INFO 	User entered screen: 'Reset Instrument Branding'
2015-11-27 07:46:29,084	INFO 	--------------------------------------------------------------------------------
2015-11-27 07:46:29,118	INFO 	Starting MLA Application
2015-11-27 07:46:29,159	INFO 	--------------------------------------------------------------------------------
2015-11-27 07:46:29,867	INFO 	Starting software... Version: 2.70.62613.122
